;index;letters_per_second;words_per_second
1667103920;0.0;0.0;0.0
1667103980;0.0;0.0;0.0
1667104040;0.0;0.0;0.0
1667104100;0.0;0.0;0.0
1667104160;0.0;0.0;0.0
1667104220;0.0;0.0;0.0
1667104280;0.0;0.0;0.0
1667104340;0.0;0.0;0.0
1667104400;0.0;0.0;0.0
1667104460;0.0;0.0;0.0
1667104520;0.0;0.0;0.0
1667104580;0.0;0.0;0.0
1667104640;0.0;0.0;0.0
1667104700;0.0;0.0;0.0
1667104760;0.0;0.0;0.0
1667104820;0.0;0.0;0.0
1667104880;0.0;0.0;0.0
1667104940;0.0;0.0;0.0
1667105000;0.0;0.0;0.0
1667105060;0.0;0.0;0.0
1667105120;0.0;0.0;0.0
1667105180;0.0;0.0;0.0
1667105240;0.0;0.0;0.0
1667105300;0.0;0.0;0.0
1667105360;0.0;0.0;0.0
1667105420;0.0;0.0;0.0
1667105480;0.0;0.0;0.0
1667105540;0.0;0.0;0.0
1667105600;0.0;0.0;0.0
1667105660;0.0;0.0;0.0
1667105720;0.0;0.0;0.0
1667105780;0.0;0.0;0.0
1667105840;0.0;0.0;0.0
1667105900;0.0;0.0;0.0
1667105960;0.0;0.0;0.0
1667106020;0.0;0.0;0.0
1667106080;0.0;0.0;0.0
1667106140;0.0;0.0;0.0
1667106200;0.0;0.0;0.0
1667106260;0.0;0.0;0.0
1667106320;0.0;0.0;0.0
1667106380;0.0;0.0;0.0
1667106440;0.0;0.0;0.0
1667106500;0.0;0.0;0.0
1667106560;0.0;0.0;0.0
1667106620;0.0;0.0;0.0
1667106680;0.0;0.0;0.0
1667106740;0.0;0.0;0.0
1667106800;0.0;0.0;0.0
1667106860;0.0;0.0;0.0
1667106920;0.0;0.0;0.0
1667106980;0.0;0.0;0.0
1667107040;0.0;0.0;0.0
1667107100;0.0;0.0;0.0
1667107160;0.0;0.0;0.0
1667107220;0.0;0.0;0.0
1667107280;0.0;0.0;0.0
1667107340;0.0;0.0;0.0
1667107400;0.0;0.0;0.0
1667107460;0.0;0.0;0.0
1667107520;0.0;0.0;0.0
1667107580;0.0;0.0;0.0
1667107640;0.0;0.0;0.0
1667107700;0.0;0.0;0.0
1667107760;0.0;0.0;0.0
1667107820;0.0;0.0;0.0
1667107880;0.0;0.0;0.0
1667107940;0.0;0.0;0.0
1667108000;0.0;0.0;0.0
1667108060;0.0;0.0;0.0
1667108120;0.0;0.0;0.0
1667108180;0.0;0.0;0.0
1667108240;0.0;0.0;0.0
1667108300;0.0;0.0;0.0
1667108360;0.0;0.0;0.0
1667108420;0.0;0.0;0.0
1667108480;0.0;0.0;0.0
1667108540;0.0;0.0;0.0
1667108600;0.0;0.0;0.0
1667108660;0.0;0.0;0.0
1667108720;0.0;0.0;0.0
1667108780;0.0;0.0;0.0
1667108840;0.0;0.0;0.0
1667108900;0.0;0.0;0.0
1667108960;0.0;0.0;0.0
1667109020;0.0;0.0;0.0
1667109080;0.0;0.0;0.0
1667109140;0.0;0.0;0.0
1667109200;0.0;0.0;0.0
1667109260;0.0;0.0;0.0
1667109320;0.0;0.0;0.0
1667109380;0.0;0.0;0.0
1667109440;0.0;0.0;0.0
1667109500;0.0;0.0;0.0
1667109560;0.0;0.0;0.0
1667109620;0.0;0.0;0.0
1667109680;0.0;0.0;0.0
1667109740;0.0;0.0;0.0
1667109800;0.0;0.0;0.0
1667109860;0.0;0.0;0.0
1667109920;0.0;0.0;0.0
1667109980;0.0;0.0;0.0
1667110040;0.0;0.0;0.0
1667110100;0.0;0.0;0.0
1667110160;0.0;0.0;0.0
1667110220;0.0;0.0;0.0
1667110280;0.0;0.0;0.0
1667110340;0.0;0.0;0.0
1667110400;0.0;0.0;0.0
1667110460;0.0;0.0;0.0
1667110520;0.0;0.0;0.0
1667110580;0.0;0.0;0.0
1667110640;0.0;0.0;0.0
1667110700;0.0;0.0;0.0
1667110760;0.0;0.0;0.0
1667110820;0.0;0.0;0.0
1667110880;0.0;0.0;0.0
1667110940;0.0;0.0;0.0
1667111000;0.0;0.0;0.0
1667111060;0.0;0.0;0.0
1667111120;0.0;0.0;0.0
1667111180;0.0;0.0;0.0
1667111240;0.0;0.0;0.0
1667111300;0.0;0.0;0.0
1667111360;0.0;0.0;0.0
1667111420;0.0;0.0;0.0
1667111480;0.0;0.0;0.0
1667111540;0.0;0.0;0.0
1667111600;0.0;0.0;0.0
1667111660;0.0;0.0;0.0
1667111720;0.0;0.0;0.0
1667111780;0.0;0.0;0.0
1667111840;0.0;0.0;0.0
1667111900;0.0;0.0;0.0
1667111960;0.0;0.0;0.0
1667112020;0.0;0.0;0.0
1667112080;0.0;0.0;0.0
1667112140;0.0;0.0;0.0
1667112200;0.0;0.0;0.0
1667112260;0.0;0.0;0.0
1667112320;0.0;0.0;0.0
1667112380;0.0;0.0;0.0
1667112440;0.0;0.0;0.0
1667112500;0.0;0.0;0.0
1667112560;0.0;0.0;0.0
1667112620;0.0;0.0;0.0
1667112680;0.0;0.0;0.0
1667112740;0.0;0.0;0.0
1667112800;0.0;0.0;0.0
1667112860;0.0;0.0;0.0
1667112920;0.0;0.0;0.0
1667112980;0.0;0.0;0.0
1667113040;0.0;0.0;0.0
1667113100;0.0;0.0;0.0
1667113160;0.0;0.0;0.0
1667113220;0.0;0.0;0.0
1667113280;0.0;0.0;0.0
1667113340;0.0;0.0;0.0
1667113400;0.0;0.0;0.0
1667113460;0.0;0.0;0.0
1667113520;0.0;0.0;0.0
1667113580;0.0;0.0;0.0
1667113640;0.0;0.0;0.0
1667113700;0.0;0.0;0.0
1667113760;0.0;0.0;0.0
1667113820;0.0;0.0;0.0
1667113880;0.0;0.0;0.0
1667113940;0.0;0.0;0.0
1667114000;0.0;0.0;0.0
1667114060;0.0;0.0;0.0
1667114120;0.0;0.0;0.0
1667114180;0.0;0.0;0.0
1667114240;0.0;0.0;0.0
1667114300;0.0;0.0;0.0
1667114360;0.0;0.0;0.0
1667114420;0.0;0.0;0.0
1667114480;0.0;0.0;0.0
1667114540;0.0;0.0;0.0
1667114600;0.0;0.0;0.0
1667114660;0.0;0.0;0.0
1667114720;0.0;0.0;0.0
1667114780;0.0;0.0;0.0
1667114840;0.0;0.0;0.0
1667114900;0.0;0.0;0.0
1667114960;0.0;0.0;0.0
1667115020;0.0;0.0;0.0
1667115080;0.0;0.0;0.0
1667115140;0.0;0.0;0.0
1667115200;0.0;0.0;0.0
1667115260;0.0;0.0;0.0
1667115320;0.0;0.0;0.0
1667115380;0.0;0.0;0.0
1667115440;0.0;0.0;0.0
1667115500;0.0;0.0;0.0
1667115560;0.0;0.0;0.0
1667115620;0.0;0.0;0.0
1667115680;0.0;0.0;0.0
1667115740;0.0;0.0;0.0
1667115800;0.0;0.0;0.0
1667115860;0.0;0.0;0.0
1667115920;0.0;0.0;0.0
1667115980;0.0;0.0;0.0
1667116040;0.0;0.0;0.0
1667116100;0.0;0.0;0.0
1667116160;0.0;0.0;0.0
1667116220;0.0;0.0;0.0
1667116280;0.0;0.0;0.0
1667116340;0.0;0.0;0.0
1667116400;0.0;0.0;0.0
1667116460;0.0;0.0;0.0
1667116520;0.0;0.0;0.0
1667116580;0.0;0.0;0.0
1667116640;0.0;0.0;0.0
1667116700;0.0;0.0;0.0
1667116760;0.0;0.0;0.0
1667116820;0.0;0.0;0.0
1667116880;0.0;0.0;0.0
1667116940;0.0;0.0;0.0
1667117000;0.0;0.0;0.0
1667117060;0.0;0.0;0.0
1667117120;0.0;0.0;0.0
1667117180;0.0;0.0;0.0
1667117240;0.0;0.0;0.0
1667117300;0.0;0.0;0.0
1667117360;0.0;0.0;0.0
1667117420;0.0;0.0;0.0
1667117480;0.0;0.0;0.0
1667117540;0.0;0.0;0.0
1667117600;0.0;0.0;0.0
1667117660;0.0;0.0;0.0
1667117720;0.0;0.0;0.0
1667117780;0.0;0.0;0.0
1667117840;0.0;0.0;0.0
1667117900;0.0;0.0;0.0
1667117960;0.0;0.0;0.0
1667118020;0.0;0.0;0.0
1667118080;0.0;0.0;0.0
1667118140;0.0;0.0;0.0
1667118200;0.0;0.0;0.0
1667118260;0.0;0.0;0.0
1667118320;0.0;0.0;0.0
1667118380;0.0;0.0;0.0
1667118440;0.0;0.0;0.0
1667118500;0.0;0.0;0.0
1667118560;0.0;0.0;0.0
1667118620;0.0;0.0;0.0
1667118680;0.0;0.0;0.0
1667118740;0.0;0.0;0.0
1667118800;0.0;0.0;0.0
1667118860;0.0;0.0;0.0
1667118920;0.0;0.0;0.0
1667118980;0.0;0.0;0.0
1667119040;0.0;0.0;0.0
1667119100;0.0;0.0;0.0
1667119160;0.0;0.0;0.0
1667119220;0.0;0.0;0.0
1667119280;0.0;0.0;0.0
1667119340;0.0;0.0;0.0
1667119400;0.0;0.0;0.0
1667119460;0.0;0.0;0.0
1667119520;0.0;0.0;0.0
1667119580;0.0;0.0;0.0
1667119640;0.0;0.0;0.0
1667119700;0.0;0.0;0.0
1667119760;0.0;0.0;0.0
1667119820;0.0;0.0;0.0
1667119880;0.0;0.0;0.0
1667119940;0.0;0.0;0.0
1667120000;0.0;0.0;0.0
1667120060;0.0;0.0;0.0
1667120120;0.0;0.0;0.0
1667120180;0.0;0.0;0.0
1667120240;0.0;0.0;0.0
1667120300;0.0;0.0;0.0
1667120360;0.0;0.0;0.0
1667120420;0.0;0.0;0.0
1667120480;0.0;0.0;0.0
1667120540;0.0;0.0;0.0
1667120600;0.0;0.0;0.0
1667120660;0.0;0.0;0.0
1667120720;0.0;0.0;0.0
1667120780;0.0;0.0;0.0
1667120840;0.0;0.0;0.0
1667120900;0.0;0.0;0.0
1667120960;0.0;0.0;0.0
1667121020;0.0;0.0;0.0
1667121080;0.0;0.0;0.0
1667121140;0.0;0.0;0.0
1667121200;0.0;0.0;0.0
1667121260;0.0;0.0;0.0
1667121320;0.0;0.0;0.0
1667121380;0.0;0.0;0.0
1667121440;0.0;0.0;0.0
1667121500;0.0;0.0;0.0
1667121560;0.0;0.0;0.0
1667121620;0.0;0.0;0.0
1667121680;0.0;0.0;0.0
1667121740;0.0;0.0;0.0
1667121800;0.0;0.0;0.0
1667121860;0.0;0.0;0.0
1667121920;0.0;0.0;0.0
1667121980;0.0;0.0;0.0
1667122040;0.0;0.0;0.0
1667122100;0.0;0.0;0.0
1667122160;0.0;0.0;0.0
1667122220;0.0;0.0;0.0
1667122280;0.0;0.0;0.0
1667122340;0.0;0.0;0.0
1667122400;0.0;0.0;0.0
1667122460;0.0;0.0;0.0
1667122520;0.0;0.0;0.0
1667122580;0.0;0.0;0.0
1667122640;0.0;0.0;0.0
1667122700;0.0;0.0;0.0
1667122760;0.0;0.0;0.0
1667122820;0.0;0.0;0.0
1667122880;0.0;0.0;0.0
1667122940;0.0;0.0;0.0
1667123000;0.0;0.0;0.0
1667123060;0.0;0.0;0.0
1667123120;0.0;0.0;0.0
1667123180;0.0;0.0;0.0
1667123240;0.0;0.0;0.0
1667123300;0.0;0.0;0.0
1667123360;0.0;0.0;0.0
1667123420;0.0;0.0;0.0
1667123480;0.0;0.0;0.0
1667123540;0.0;0.0;0.0
1667123600;0.0;0.0;0.0
1667123660;0.0;0.0;0.0
1667123720;0.0;0.0;0.0
1667123780;0.0;0.0;0.0
1667123840;0.0;0.0;0.0
1667123900;0.0;0.0;0.0
1667123960;0.0;0.0;0.0
1667124020;0.0;0.0;0.0
1667124080;0.0;0.0;0.0
1667124140;0.0;0.0;0.0
1667124200;0.0;0.0;0.0
1667124260;0.0;0.0;0.0
1667124320;0.0;0.0;0.0
1667124380;0.0;0.0;0.0
1667124440;0.0;0.0;0.0
1667124500;0.0;0.0;0.0
1667124560;0.0;0.0;0.0
1667124620;0.0;0.0;0.0
1667124680;0.0;0.0;0.0
1667124740;0.0;0.0;0.0
1667124800;0.0;0.0;0.0
1667124860;0.0;0.0;0.0
1667124920;0.0;0.0;0.0
1667124980;0.0;0.0;0.0
1667125040;0.0;0.0;0.0
1667125100;0.0;0.0;0.0
1667125160;0.0;0.0;0.0
1667125220;0.0;0.0;0.0
1667125280;0.0;0.0;0.0
1667125340;0.0;0.0;0.0
1667125400;0.0;0.0;0.0
1667125460;0.0;0.0;0.0
1667125520;0.0;0.0;0.0
1667125580;0.0;0.0;0.0
1667125640;0.0;0.0;0.0
1667125700;0.0;0.0;0.0
1667125760;0.0;0.0;0.0
1667125820;0.0;0.0;0.0
1667125880;0.0;0.0;0.0
1667125940;0.0;0.0;0.0
1667126000;0.0;0.0;0.0
1667126060;0.0;0.0;0.0
1667126120;0.0;0.0;0.0
1667126180;0.0;0.0;0.0
1667126240;0.0;0.0;0.0
1667126300;0.0;0.0;0.0
1667126360;0.0;0.0;0.0
1667126420;0.0;0.0;0.0
1667126480;0.0;0.0;0.0
1667126540;0.0;0.0;0.0
1667126600;0.0;0.0;0.0
1667126660;0.0;0.0;0.0
1667126720;0.0;0.0;0.0
1667126780;0.0;0.0;0.0
1667126840;0.0;0.0;0.0
1667126900;0.0;0.0;0.0
1667126960;0.0;0.0;0.0
1667127020;0.0;0.0;0.0
1667127080;0.0;0.0;0.0
1667127140;0.0;0.0;0.0
1667127200;0.0;0.0;0.0
1667127260;0.0;0.0;0.0
1667127320;0.0;0.0;0.0
1667127380;0.0;0.0;0.0
1667127440;0.0;0.0;0.0
1667127500;0.0;0.0;0.0
1667127560;0.0;0.0;0.0
1667127620;0.0;0.0;0.0
1667127680;0.0;0.0;0.0
1667127740;0.0;0.0;0.0
1667127800;0.0;0.0;0.0
1667127860;0.0;0.0;0.0
1667127920;0.0;0.0;0.0
1667127980;0.0;0.0;0.0
1667128040;0.0;0.0;0.0
1667128100;0.0;0.0;0.0
1667128160;0.0;0.0;0.0
1667128220;0.0;0.0;0.0
1667128280;0.0;0.0;0.0
1667128340;0.0;0.0;0.0
1667128400;0.0;0.0;0.0
1667128460;0.0;0.0;0.0
1667128520;0.0;0.0;0.0
1667128580;0.0;0.0;0.0
1667128640;0.0;0.0;0.0
1667128700;0.0;0.0;0.0
1667128760;0.0;0.0;0.0
1667128820;0.0;0.0;0.0
1667128880;0.0;0.0;0.0
1667128940;0.0;0.0;0.0
1667129000;0.0;0.0;0.0
1667129060;0.0;0.0;0.0
1667129120;0.0;0.0;0.0
1667129180;0.0;0.0;0.0
1667129240;0.0;0.0;0.0
1667129300;0.0;0.0;0.0
1667129360;0.0;0.0;0.0
1667129420;0.0;0.0;0.0
1667129480;0.0;0.0;0.0
1667129540;0.0;0.0;0.0
1667129600;0.0;0.0;0.0
1667129660;0.0;0.0;0.0
1667129720;0.0;0.0;0.0
1667129780;0.0;0.0;0.0
1667129840;0.0;0.0;0.0
1667129900;0.0;0.0;0.0
1667129960;0.0;0.0;0.0
1667130020;0.0;0.0;0.0
1667130080;0.0;0.0;0.0
1667130140;0.0;0.0;0.0
1667130200;0.0;0.0;0.0
1667130260;0.0;0.0;0.0
1667130320;0.0;0.0;0.0
1667130380;0.0;0.0;0.0
1667130440;0.0;0.0;0.0
1667130500;0.0;0.0;0.0
1667130560;0.0;0.0;0.0
1667130620;0.0;0.0;0.0
1667130680;0.0;0.0;0.0
1667130740;0.0;0.0;0.0
1667130800;0.0;0.0;0.0
1667130860;0.0;0.0;0.0
1667130920;0.0;0.0;0.0
1667130980;0.0;0.0;0.0
1667131040;0.0;0.0;0.0
1667131100;0.0;0.0;0.0
1667131160;0.0;0.0;0.0
1667131220;0.0;0.0;0.0
1667131280;0.0;0.0;0.0
1667131340;0.0;0.0;0.0
1667131400;0.0;0.0;0.0
1667131460;0.0;0.0;0.0
1667131520;0.0;0.0;0.0
1667131580;0.0;0.0;0.0
1667131640;0.0;0.0;0.0
1667131700;0.0;0.0;0.0
1667131760;0.0;0.0;0.0
1667131820;0.0;0.0;0.0
1667131880;0.0;0.0;0.0
1667131940;0.0;0.0;0.0
1667132000;0.0;0.0;0.0
1667132060;0.0;0.0;0.0
1667132120;0.0;0.0;0.0
1667132180;0.0;0.0;0.0
1667132240;0.0;0.0;0.0
1667132300;0.0;0.0;0.0
1667132360;0.0;0.0;0.0
1667132420;0.0;0.0;0.0
1667132480;0.0;0.0;0.0
1667132540;0.0;0.0;0.0
1667132600;0.0;0.0;0.0
1667132660;0.0;0.0;0.0
1667132720;0.0;0.0;0.0
1667132780;0.0;0.0;0.0
1667132840;0.0;0.0;0.0
1667132900;0.0;0.0;0.0
1667132960;0.0;0.0;0.0
1667133020;0.0;0.0;0.0
1667133080;0.0;0.0;0.0
1667133140;0.0;0.0;0.0
1667133200;0.0;0.0;0.0
1667133260;0.0;0.0;0.0
1667133320;0.0;0.0;0.0
1667133380;0.0;0.0;0.0
1667133440;0.0;0.0;0.0
1667133500;0.0;0.0;0.0
1667133560;0.0;0.0;0.0
1667133620;0.0;0.0;0.0
1667133680;0.0;0.0;0.0
1667133740;0.0;0.0;0.0
1667133800;0.0;0.0;0.0
1667133860;0.0;0.0;0.0
1667133920;0.0;0.0;0.0
1667133980;0.0;0.0;0.0
1667134040;0.0;0.0;0.0
1667134100;0.0;0.0;0.0
1667134160;0.0;0.0;0.0
1667134220;0.0;0.0;0.0
1667134280;0.0;0.0;0.0
1667134340;0.0;0.0;0.0
1667134400;0.0;0.0;0.0
1667134460;0.0;0.0;0.0
1667134520;0.0;0.0;0.0
1667134580;0.0;0.0;0.0
1667134640;0.0;0.0;0.0
1667134700;0.0;0.0;0.0
1667134760;0.0;0.0;0.0
1667134820;0.0;0.0;0.0
1667134880;0.0;0.0;0.0
1667134940;0.0;0.0;0.0
1667135000;0.0;0.0;0.0
1667135060;0.0;0.0;0.0
1667135120;0.0;0.0;0.0
1667135180;0.0;0.0;0.0
1667135240;0.0;0.0;0.0
1667135300;0.0;0.0;0.0
1667135360;0.0;0.0;0.0
1667135420;0.0;0.0;0.0
1667135480;0.0;0.0;0.0
1667135540;0.0;0.0;0.0
1667135600;0.0;0.0;0.0
1667135660;0.0;0.0;0.0
1667135720;0.0;0.0;0.0
1667135780;0.0;0.0;0.0
1667135840;0.0;0.0;0.0
1667135900;0.0;0.0;0.0
1667135960;0.0;0.0;0.0
1667136020;0.0;0.0;0.0
1667136080;0.0;0.0;0.0
1667136140;0.0;0.0;0.0
1667136200;0.0;0.0;0.0
1667136260;0.0;0.0;0.0
1667136320;0.0;0.0;0.0
1667136380;0.0;0.0;0.0
1667136440;0.0;0.0;0.0
1667136500;0.0;0.0;0.0
1667136560;0.0;0.0;0.0
1667136620;0.0;0.0;0.0
1667136680;0.0;0.0;0.0
1667136740;0.0;0.0;0.0
1667136800;0.0;0.0;0.0
1667136860;0.0;0.0;0.0
1667136920;0.0;0.0;0.0
1667136980;0.0;0.0;0.0
1667137040;0.0;0.0;0.0
1667137100;0.0;0.0;0.0
1667137160;0.0;0.0;0.0
1667137220;0.0;0.0;0.0
1667137280;0.0;0.0;0.0
1667137340;0.0;0.0;0.0
1667137400;0.0;0.0;0.0
1667137460;0.0;0.0;0.0
1667137520;0.0;0.0;0.0
1667137580;0.0;0.0;0.0
1667137640;0.0;0.0;0.0
1667137700;0.0;0.0;0.0
1667137760;0.0;0.0;0.0
1667137820;0.0;0.0;0.0
1667137880;0.0;0.0;0.0
1667137940;0.0;0.0;0.0
1667138000;0.0;0.0;0.0
1667138060;0.0;0.0;0.0
1667138120;0.0;0.0;0.0
1667138180;0.0;0.0;0.0
1667138240;0.0;0.0;0.0
1667138300;0.0;0.0;0.0
1667138360;0.0;0.0;0.0
1667138420;0.0;0.0;0.0
1667138480;0.0;0.0;0.0
1667138540;0.0;0.0;0.0
1667138600;0.0;0.0;0.0
1667138660;0.0;0.0;0.0
1667138720;0.0;0.0;0.0
1667138780;0.0;0.0;0.0
1667138840;0.0;0.0;0.0
1667138900;0.0;0.0;0.0
1667138960;0.0;0.0;0.0
1667139020;0.0;0.0;0.0
1667139080;0.0;0.0;0.0
1667139140;0.0;0.0;0.0
1667139200;0.0;0.0;0.0
1667139260;0.0;0.0;0.0
1667139320;0.0;0.0;0.0
1667139380;0.0;0.0;0.0
1667139440;0.0;0.0;0.0
1667139500;0.0;0.0;0.0
1667139560;0.0;0.0;0.0
1667139620;0.0;0.0;0.0
1667139680;0.0;0.0;0.0
1667139740;0.0;0.0;0.0
1667139800;0.0;0.0;0.0
1667139860;0.0;0.0;0.0
1667139920;0.0;0.0;0.0
1667139980;0.0;0.0;0.0
1667140040;0.0;0.0;0.0
1667140100;0.0;0.0;0.0
1667140160;0.0;0.0;0.0
1667140220;0.0;0.0;0.0
1667140280;0.0;0.0;0.0
1667140340;0.0;0.0;0.0
1667140400;0.0;0.0;0.0
1667140460;0.0;0.0;0.0
1667140520;0.0;0.0;0.0
1667140580;0.0;0.0;0.0
1667140640;0.0;0.0;0.0
1667140700;0.0;0.0;0.0
1667140760;0.0;0.0;0.0
1667140820;0.0;0.0;0.0
1667140880;0.0;0.0;0.0
1667140940;0.0;0.0;0.0
1667141000;0.0;0.0;0.0
1667141060;0.0;0.0;0.0
1667141120;0.0;0.0;0.0
1667141180;0.0;0.0;0.0
1667141240;0.0;0.0;0.0
1667141300;0.0;0.0;0.0
1667141360;0.0;0.0;0.0
1667141420;0.0;0.0;0.0
1667141480;0.0;0.0;0.0
1667141540;0.0;0.0;0.0
1667141600;0.0;0.0;0.0
1667141660;0.0;0.0;0.0
1667141720;0.0;0.0;0.0
1667141780;0.0;0.0;0.0
1667141840;0.0;0.0;0.0
1667141900;0.0;0.0;0.0
1667141960;0.0;0.0;0.0
1667142020;0.0;0.0;0.0
1667142080;0.0;0.0;0.0
1667142140;0.0;0.0;0.0
1667142200;0.0;0.0;0.0
1667142260;0.0;0.0;0.0
1667142320;0.0;0.0;0.0
1667142380;0.0;0.0;0.0
1667142440;0.0;0.0;0.0
1667142500;0.0;0.0;0.0
1667142560;0.0;0.0;0.0
1667142620;0.0;0.0;0.0
1667142680;0.0;0.0;0.0
1667142740;0.0;0.0;0.0
1667142800;0.0;0.0;0.0
1667142860;0.0;0.0;0.0
1667142920;0.0;0.0;0.0
1667142980;0.0;0.0;0.0
1667143040;0.0;0.0;0.0
1667143100;0.0;0.0;0.0
1667143160;0.0;0.0;0.0
1667143220;0.0;0.0;0.0
1667143280;0.0;0.0;0.0
1667143340;0.0;0.0;0.0
1667143400;0.0;0.0;0.0
1667143460;0.0;0.0;0.0
1667143520;0.0;0.0;0.0
1667143580;0.0;0.0;0.0
1667143640;0.0;0.0;0.0
1667143700;0.0;0.0;0.0
1667143760;0.0;0.0;0.0
1667143820;0.0;0.0;0.0
1667143880;0.0;0.0;0.0
1667143940;0.0;0.0;0.0
1667144000;0.0;0.0;0.0
1667144060;0.0;0.0;0.0
1667144120;0.0;0.0;0.0
1667144180;0.0;0.0;0.0
1667144240;0.0;0.0;0.0
1667144300;0.0;0.0;0.0
1667144360;0.0;0.0;0.0
1667144420;0.0;0.0;0.0
1667144480;0.0;0.0;0.0
1667144540;0.0;0.0;0.0
1667144600;0.0;0.0;0.0
1667144660;0.0;0.0;0.0
1667144720;0.0;0.0;0.0
1667144780;0.0;0.0;0.0
1667144840;0.0;0.0;0.0
1667144900;0.0;0.0;0.0
1667144960;0.0;0.0;0.0
1667145020;0.0;0.0;0.0
1667145080;0.0;0.0;0.0
1667145140;0.0;0.0;0.0
1667145200;0.0;0.0;0.0
1667145260;0.0;0.0;0.0
1667145320;0.0;0.0;0.0
1667145380;0.0;0.0;0.0
1667145440;0.0;0.0;0.0
1667145500;0.0;0.0;0.0
1667145560;0.0;0.0;0.0
1667145620;0.0;0.0;0.0
1667145680;0.0;0.0;0.0
1667145740;0.0;0.0;0.0
1667145800;0.0;0.0;0.0
1667145860;0.0;0.0;0.0
1667145920;0.0;0.0;0.0
1667145980;0.0;0.0;0.0
1667146040;0.0;0.0;0.0
1667146100;0.0;0.0;0.0
1667146160;0.0;0.0;0.0
1667146220;0.0;0.0;0.0
1667146280;0.0;0.0;0.0
1667146340;0.0;0.0;0.0
1667146400;0.0;0.0;0.0
1667146460;0.0;0.0;0.0
1667146520;0.0;0.0;0.0
1667146580;0.0;0.0;0.0
1667146640;0.0;0.0;0.0
1667146700;0.0;0.0;0.0
1667146760;0.0;0.0;0.0
1667146820;0.0;0.0;0.0
1667146880;0.0;0.0;0.0
1667146940;0.0;0.0;0.0
1667147000;0.0;0.0;0.0
1667147060;0.0;0.0;0.0
1667147120;0.0;0.0;0.0
1667147180;0.0;0.0;0.0
1667147240;0.0;0.0;0.0
1667147300;0.0;0.0;0.0
1667147360;0.0;0.0;0.0
1667147420;0.0;0.0;0.0
1667147480;0.0;0.0;0.0
1667147540;0.0;0.0;0.0
1667147600;0.0;0.0;0.0
1667147660;0.0;0.0;0.0
1667147720;0.0;0.0;0.0
1667147780;0.0;0.0;0.0
1667147840;0.0;0.0;0.0
1667147900;0.0;0.0;0.0
1667147960;0.0;0.0;0.0
1667148020;0.0;0.0;0.0
1667148080;0.0;0.0;0.0
1667148140;0.0;0.0;0.0
1667148200;0.0;0.0;0.0
1667148260;0.0;0.0;0.0
1667148320;0.0;0.0;0.0
1667148380;0.0;0.0;0.0
1667148440;0.0;0.0;0.0
1667148500;0.0;0.0;0.0
1667148560;0.0;0.0;0.0
1667148620;0.0;0.0;0.0
1667148680;0.0;0.0;0.0
1667148740;0.0;0.0;0.0
1667148800;0.0;0.0;0.0
1667148860;0.0;0.0;0.0
1667148920;0.0;0.0;0.0
1667148980;0.0;0.0;0.0
1667149040;0.0;0.0;0.0
1667149100;0.0;0.0;0.0
1667149160;0.0;0.0;0.0
1667149220;0.0;0.0;0.0
1667149280;0.0;0.0;0.0
1667149340;0.0;0.0;0.0
1667149400;0.0;0.0;0.0
1667149460;0.0;0.0;0.0
1667149520;0.0;0.0;0.0
1667149580;0.0;0.0;0.0
1667149640;0.0;0.0;0.0
1667149700;0.0;0.0;0.0
1667149760;0.0;0.0;0.0
1667149820;0.0;0.0;0.0
1667149880;0.0;0.0;0.0
1667149940;0.0;0.0;0.0
1667150000;0.0;0.0;0.0
1667150060;0.0;0.0;0.0
1667150120;0.0;0.0;0.0
1667150180;0.0;0.0;0.0
1667150240;0.0;0.0;0.0
1667150300;0.0;0.0;0.0
1667150360;0.0;0.0;0.0
1667150420;0.0;0.0;0.0
1667150480;0.0;0.0;0.0
1667150540;0.0;0.0;0.0
1667150600;0.0;0.0;0.0
1667150660;0.0;0.0;0.0
1667150720;0.0;0.0;0.0
1667150780;0.0;0.0;0.0
1667150840;0.0;0.0;0.0
1667150900;0.0;0.0;0.0
1667150960;0.0;0.0;0.0
1667151020;0.0;0.0;0.0
1667151080;0.0;0.0;0.0
1667151140;0.0;0.0;0.0
1667151200;0.0;0.0;0.0
1667151260;0.0;0.0;0.0
1667151320;0.0;0.0;0.0
1667151380;0.0;0.0;0.0
1667151440;0.0;0.0;0.0
1667151500;0.0;0.0;0.0
1667151560;0.0;0.0;0.0
1667151620;0.0;0.0;0.0
1667151680;0.0;0.0;0.0
1667151740;0.0;0.0;0.0
1667151800;0.0;0.0;0.0
1667151860;0.0;0.0;0.0
1667151920;0.0;0.0;0.0
1667151980;0.0;0.0;0.0
1667152040;0.0;0.0;0.0
1667152100;0.0;0.0;0.0
1667152160;0.0;0.0;0.0
1667152220;0.0;0.0;0.0
1667152280;0.0;0.0;0.0
1667152340;0.0;0.0;0.0
1667152400;0.0;0.0;0.0
1667152460;0.0;0.0;0.0
1667152520;0.0;0.0;0.0
1667152580;0.0;0.0;0.0
1667152640;0.0;0.0;0.0
1667152700;0.0;0.0;0.0
1667152760;0.0;0.0;0.0
1667152820;0.0;0.0;0.0
1667152880;0.0;0.0;0.0
1667152940;0.0;0.0;0.0
1667153000;0.0;0.0;0.0
1667153060;0.0;0.0;0.0
1667153120;0.0;0.0;0.0
1667153180;0.0;0.0;0.0
